t,Thrust,Side_Force,Moment,power,ypos,theta
1.3389121338912133,0.04934099960992084,-0.30417030475895535,-0.13270093391249427,0.04159049719396043,0.0,6.08024380082874
1.3668061366806137,0.04951017476395129,-0.35065754368012253,-0.16133625666640108,0.05097193507743455,0.0,5.577297510588106
1.394700139470014,0.053398472360301805,-0.39990447238062854,-0.1834484279679145,0.05838034240519112,0.0,5.070496767534203
1.4225941422594142,0.056351657163065234,-0.39749923998207126,-0.16591083047844624,0.05314471221857171,0.0,4.5601918200706875
1.4504881450488145,0.05794997922938121,-0.41076793814284707,-0.15779385139685248,0.05083834666947302,0.0,4.046735338345896
1.4783821478382149,0.06177172155104024,-0.4657128866631809,-0.18217378477324747,0.058991607647835974,0.0,3.5304821705236056
1.506276150627615,0.06627819672601053,-0.5009639124996484,-0.20327698228205443,0.06611282490929692,0.0,3.0117890975485886
1.5341701534170153,0.07002636545883788,-0.4909119613116958,-0.16146951316406452,0.052707697520811475,0.0,2.491014586576407
1.5620641562064157,0.07325937142380748,-0.5543802203819379,-0.20312067321468755,0.0664995509416343,0.0,1.9685185432378893
1.5899581589958158,0.07870732713041366,-0.5720960178055395,-0.21223250036665076,0.0696393041926958,0.0,1.444662062909501
1.6178521617852162,0.0843462373021073,-0.5880459143640411,-0.2014195870295339,0.06619427265340798,0.0,0.9198071811614126
1.6457461645746165,0.08811219362741708,-0.5932317585374063,-0.18986208572576513,0.06244998143193768,0.0,0.3943166235559142
1.6736401673640167,0.09355298976649784,-0.657064576388527,-0.2314773034668477,0.07615133568721635,0.0,-0.1314464450311303
1.701534170153417,0.09656104019301827,-0.7135141154514834,-0.25899656763495377,0.0851604523299423,0.0,-0.657118671392373
1.7294281729428174,0.10261385040957258,-0.6827003017036694,-0.21418016125923617,0.07033921487314766,0.0,-1.18233676510123
1.7573221757322175,0.10807432256969937,-0.7638234140383482,-0.2593909850349513,0.08502492025469904,0.0,-1.706737749580782
1.7852161785216178,0.11437408200079881,-0.8031534814596566,-0.2841477385580727,0.09289797434442267,0.0,-2.22995921295573
1.8131101813110182,0.12052647481702951,-0.8303423942136052,-0.28262817185135014,0.09209672850779356,0.0,-2.751639558514115
1.8410041841004183,0.12582256520051494,-0.8420805447073132,-0.27920763675682625,0.09061848038653043,0.0,-3.2714182546056483
1.8688981868898187,0.13478097342833134,-0.9084960110651454,-0.3235061021291203,0.10450191301781235,0.0,-3.7889360838040553
1.896792189679219,0.14126576814666908,-0.9480718913532208,-0.34116947480677673,0.1096106723657633,0.0,-4.303835391161043
1.9246861924686192,0.14797625848487186,-0.9411520889844762,-0.3105042505392218,0.09914626602476917,0.0,-4.815760331380571
1.9525801952580195,0.15769061997460526,-1.001308241004651,-0.3494917536150423,0.11082894778106614,0.0,-5.324357114742395
1.9804741980474199,0.165650494216119,-1.0525904279711042,-0.37612652450837275,0.11836808032343145,0.0,-5.829274251605023
2.00836820083682,0.17591311620261724,-1.0656704614490446,-0.3822559801732488,0.11929197445496767,0.0,-6.330162795319121
2.0362622036262206,0.1793298674710146,-1.0440437599211156,-0.3422010862704666,0.105818351783365,0.0,-6.826676583383455
2.0641562064156207,0.1913117674266594,-1.1072303526095415,-0.3869768517667399,0.11848066207836754,0.0,-7.318472476676672
2.092050209205021,0.20095703325794498,-1.1461525333750222,-0.4066370367722876,0.12317020767506423,0.0,-7.805210596599712
2.1199442119944214,0.2067204971013179,-1.1358463654459925,-0.3818850841505911,0.1143440435398561,0.0,-8.28655455996483
2.1478382147838215,0.21250549449768388,-1.1247641064166716,-0.36427375166604875,0.10772795281022092,0.0,-8.762171711468936
2.1757322175732217,0.222006574805336,-1.1773147663010184,-0.4008079365121392,0.11697282868795124,0.0,-9.231733353590663
2.2036262203626222,0.2305912082975829,-1.2009916863207666,-0.41344277712890304,0.11896815787855294,0.0,-9.69491497375219
2.2315202231520224,0.23643221523989502,-1.188686285128127,-0.3950888647549628,0.11199131075196328,0.0,-10.151396468588846
2.2594142259414225,0.2398253525128513,-1.1769469161884374,-0.37260436792219753,0.103945878501284,0.0,-10.600862365171553
2.287308228730823,0.24571689223852472,-1.2080263140830134,-0.3925617129678379,0.1076761526376258,0.0,-11.043002039029188
2.315202231520223,0.2496481370232237,-1.2279443683541857,-0.40639388594088666,0.10949117017840994,0.0,-11.47750992882016
2.3430962343096233,0.25591831429773637,-1.2254013174593217,-0.39876889693600504,0.10542069469526938,0.0,-11.904085747504917
2.370990237099024,0.262872747742461,-1.209874680005824,-0.37692941185493967,0.0976725024604152,0.0,-12.322434689873356
2.398884239888424,0.2676657056094477,-1.2212820563138025,-0.37998670847939336,0.09640607694558045,0.0,-12.73226763628378
2.426778242677824,0.27306034914624827,-1.237336294413102,-0.39189964911442077,0.0972365897601746,0.0,-13.133301352472607
2.4546722454672247,0.28006446537115215,-1.2466756460988142,-0.3962701679400989,0.09603668344985798,0.0,-13.525258685296642
2.482566248256625,0.28084927814253424,-1.214963835709581,-0.36403893303721,0.08606591694071654,0.0,-13.90786875427275
2.510460251046025,0.2861960761707481,-1.209806844463912,-0.3571905685664668,0.08226961603513863,0.0,-14.280867138782538
2.5383542538354256,0.2972467986529246,-1.2417824144073457,-0.38151259935631127,0.08548537361939633,0.0,-14.643996060812603
2.5662482566248257,0.3049515864768408,-1.2562061869180494,-0.39281306802007576,0.08549976338171959,0.0,-14.997004563104062
2.594142259414226,0.3142448284057313,-1.2721505787552885,-0.40577360965284404,0.08565894786324607,0.0,-15.339648682588397
2.6220362622036264,0.31134018279118547,-1.233092397847798,-0.3690441420675918,0.07543063457031686,0.0,-15.67169161898954
2.6499302649930265,0.3220272655744412,-1.2458761318631337,-0.3826378038823201,0.0755891902152166,0.0,-15.992903898475754
2.6778242677824267,0.32427741488843875,-1.237625636729652,-0.37464772988317385,0.07139441376796259,0.0,-16.30306353224837
2.7057182705718272,0.3329431801473191,-1.251789741822384,-0.38899952393923676,0.07136153797559695,0.0,-16.601956169957468
2.7336122733612274,0.33897769668835026,-1.2600821484120432,-0.3960628529334194,0.069789014926793,0.0,-16.88937524783877
2.7615062761506275,0.3483725222588773,-1.2710235287659106,-0.40816723637589597,0.06891624318291854,0.0,-17.1651221314692
2.789400278940028,0.344458179788087,-1.2373644543703017,-0.375100018369213,0.06052715193376817,0.0,-17.429006253042523
2.817294281729428,0.3537145919363702,-1.2502226672880652,-0.3894150227762645,0.059880632600104323,0.0,-17.680845243070124
2.8451882845188283,0.34632543003436717,-1.2084842029171077,-0.3546776089829174,0.05180864163666247,0.0,-17.920465056416038
2.873082287308229,0.35672474339155025,-1.2314312771096712,-0.37851541786453125,0.05233857588115996,0.0,-18.147700092578965
2.900976290097629,0.3595026963211647,-1.2275748055787354,-0.3816828251380848,0.04976325295552431,0.0,-18.362393310138252
